temperature,pressure,altitude,Gyro X,Gyro Y,Gyro Z,Acc X,Acc Y,Acc Z,takepicture,time
30,99529,150.61,-2,0,0,23,5,55,1,-12434
30,99532,150.36,0,0,0,22,5,56,1,-10185
30,99520,151.37,1,0,0,23,5,56,1,-7795
30,99529,150.61,0,0,0,24,5,55,1,-5529
30,99520,151.37,0,0,0,25,5,57,1,-3112
30,99523,151.12,0,0,0,23,5,56,1,-851
30,99532,150.36,0,0,0,23,5,57,1,1389
30,99529,150.61,0,0,0,22,3,56,1,3771
30,99529,150.61,0,0,0,20,18,55,1,6040
30,99526,150.86,0,2,-1,19,18,53,1,8453
30,99520,151.37,0,0,0,21,11,57,1,10721
30,99529,150.61,0,0,0,23,8,49,1,12975
30,99532,150.36,0,0,0,23,10,54,1,15379
30,99532,150.36,0,0,0,23,5,54,1,17643
30,99520,151.37,0,0,0,25,6,53,1,20040
30,99532,150.36,0,0,0,26,6,55,1,22307
30,99526,150.86,2,0,0,23,5,56,1,24570
30,99530,150.53,0,0,0,26,7,56,1,26972
30,99533,150.27,1,1,0,23,12,54,1,29297
30,99524,151.03,0,0,0,23,5,57,1,31635
30,99527,150.78,0,1,0,24,2,57,1,-31634
30,99521,151.29,0,0,0,20,3,58,1,-29388
30,99527,150.78,0,0,0,25,255,59,1,-26999
30,99536,150.02,0,0,0,24,251,58,1,-24735
30,99551,148.75,0,0,0,24,254,58,1,-22326
30,99554,148.50,0,0,0,24,255,58,1,-20061
30,99557,148.25,-2,0,0,22,5,57,1,-17809
30,99554,148.50,0,0,0,22,5,57,1,-15424
29,99551,148.75,0,0,0,22,5,57,1,-13155
29,99568,147.32,0,2,0,19,22,51,1,-10760
29,99548,149.01,0,0,0,19,17,55,1,-8481
29,99551,148.75,-1,0,0,23,8,54,1,-6226
29,99545,149.26,0,0,0,26,1,58,1,-3852
29,99551,148.75,0,0,-1,26,251,61,1,-1588
29,99565,147.57,0,0,0,24,2,56,1,812
29,99571,147.06,0,0,-2,21,16,54,1,3076
29,99571,147.06,0,0,0,21,18,50,1,5318
29,99568,147.32,0,1,-1,21,15,51,1,7719
29,99551,148.75,0,1,-1,22,6,56,1,9995
29,99554,148.50,0,0,0,26,12,52,1,12383
29,99548,149.01,0,0,-1,21,5,55,1,14653
29,99554,148.50,0,0,0,24,3,56,1,16899
29,99551,148.75,-2,1,0,22,4,57,1,19290
29,99577,146.56,0,0,-1,25,2,57,1,21604
29,99586,145.80,0,0,0,22,5,56,1,23948
29,99568,147.32,0,0,-1,25,251,59,1,26232
29,99568,147.32,0,0,0,25,253,58,1,28481
29,99577,146.56,0,0,0,24,5,56,1,30843
29,99571,147.06,-2,0,0,23,5,55,1,-32424
29,99577,146.56,0,0,0,23,10,55,1,-30024
29,99583,146.05,-2,0,0,18,22,52,1,-27758
29,99568,147.32,0,0,0,23,3,55,1,-25499
29,99568,147.32,0,1,0,38,4,50,1,-23122
29,99557,148.25,-10,12,-20,21,10,53,1,-20854
29,99568,147.32,0,1,-1,22,5,57,1,-18448
29,99574,146.81,0,0,0,25,254,58,1,-16174
29,99578,146.47,0,0,0,39,2,41,1,-13927
29,99574,146.81,-9,10,-19,27,4,53,1,-11558
29,99587,145.71,-2,3,-5,28,3,55,1,-9270
29,99584,145.97,0,2,0,17,0,63,1,-6891
29,99599,144.70,11,-11,22,27,2,55,1,-4632
29,99593,145.21,2,0,2,23,8,56,1,-2374
29,99596,144.95,2,0,0,23,8,54,1,-13
29,99596,144.95,0,0,0,23,8,56,1,2250
29,99599,144.70,0,0,0,22,8,56,1,4661
29,99596,144.95,0,0,0,23,8,55,1,6922
29,99602,144.45,0,0,0,23,7,55,1,9170
29,99599,144.70,0,0,0,23,9,55,1,11566
29,99599,144.70,0,0,0,229,198,47,1,13881
29,99593,145.21,-5,29,-6,253,41,10,1,16240
29,99596,144.95,-9,2,0,239,8,60,1,18520
28,99593,145.21,-42,-35,0,252,17,54,0,20776
28,99596,144.95,0,0,0,254,17,55,1,23158
28,99593,145.21,0,0,0,255,35,37,1,25426
28,99590,145.46,0,0,0,245,26,36,1,27824
28,99608,143.94,-15,44,9,253,38,36,0,30092
28,99593,145.21,0,0,0,253,36,35,1,32348
28,99599,144.70,0,0,0,254,36,36,1,-30814
28,99587,145.71,0,1,0,253,35,35,1,-28557
28,99599,144.70,0,0,0,254,34,36,1,-26153
28,99602,144.45,0,0,0,254,36,36,1,-23874
28,99605,144.19,0,0,0,253,37,35,1,-21628
28,99599,144.70,0,1,0,253,36,36,1,-19239
28,99602,144.45,0,0,0,253,37,36,1,-16974
28,99596,144.95,0,0,0,253,35,36,1,-14565
28,99605,144.19,0,3,0,255,34,38,1,-12298
28,99593,145.21,0,0,0,255,35,39,1,-10031
28,99602,144.45,0,0,0,255,35,38,1,-7634
28,99596,144.95,0,0,0,254,35,38,1,-5364
28,99596,144.95,0,0,0,255,34,38,1,-2952
28,99599,144.70,0,0,0,255,34,39,1,-680
28,99602,144.45,0,0,0,255,33,39,1,1576
28,99602,144.45,0,0,0,0,34,38,1,3969
28,99596,144.95,0,0,0,254,34,39,1,6285
28,99596,144.95,0,0,0,255,34,39,1,8646
28,99593,145.21,0,0,0,255,35,40,1,10914
28,99584,145.97,0,0,0,254,34,40,1,13161
28,99599,144.70,0,0,0,255,35,38,1,15579
28,99587,145.71,0,0,0,254,33,39,1,17858
28,99593,145.21,0,0,0,254,34,38,1,20257
28,99587,145.71,0,0,0,254,33,39,1,22526
28,99593,145.21,0,0,0,254,34,41,1,24784
28,99590,145.46,0,0,0,254,34,39,1,27175
28,99596,144.95,0,0,0,253,33,39,1,29445
28,99596,144.95,0,0,0,254,35,39,1,31849
28,99593,145.21,0,0,0,255,34,38,1,-31398
28,99590,145.46,0,0,0,254,34,39,1,-29149
28,99593,145.21,0,0,0,254,34,39,1,-26788
28,99593,145.21,0,0,0,255,34,39,1,-24524
28,99629,142.17,0,0,0,255,33,39,1,-22131
28,99590,145.46,0,0,0,254,33,39,1,-19864
28,99593,145.21,0,0,0,255,35,40,1,-17605
29,99599,144.70,1,0,0,254,34,39,1,-15228
29,99599,144.70,0,0,0,253,33,40,1,-12958
29,99596,144.95,0,0,0,254,34,40,1,-10565
29,99599,144.70,0,0,0,254,34,41,1,-8299
29,99593,145.21,0,0,0,253,34,39,1,-6052
29,99593,145.21,0,0,0,254,34,39,1,-3666
29,99596,144.95,0,0,0,255,34,39,1,-1340
29,99590,145.46,0,0,0,254,33,40,1,1002
29,99602,144.45,0,0,0,255,35,40,1,3268
29,99599,144.70,0,0,0,253,34,40,1,5511
29,99599,144.70,0,0,0,254,33,39,1,7884
29,99599,144.70,0,0,0,255,34,38,1,10151
29,99593,145.21,0,0,0,254,34,38,1,12550
29,99593,145.21,0,0,0,255,35,41,1,14827
29,99602,144.45,2,0,0,255,34,39,1,17076
29,99602,144.45,0,0,0,254,34,40,1,19460
29,99605,144.19,0,0,0,255,34,39,1,21726
29,99599,144.70,2,0,0,254,35,39,1,24115
29,99599,144.70,0,0,0,254,34,38,1,26388
29,99593,145.21,0,0,0,254,34,40,1,28631
29,99602,144.45,0,0,0,254,33,40,1,31003
29,99599,144.70,0,0,0,254,34,39,1,-32269
29,99593,145.21,0,0,0,255,34,40,1,-29886
29,99587,145.71,0,0,0,255,34,39,1,-27616
29,99589,145.54,0,0,0,255,34,40,1,-25367
29,99589,145.54,0,0,0,254,33,40,1,-22988
29,99589,145.54,0,0,0,254,34,40,1,-20718
29,99598,144.79,-2,0,0,254,34,39,1,-18321
29,99592,145.29,0,0,0,254,33,40,1,-16053
29,99595,145.04,0,0,0,255,33,40,1,-13809
29,99595,145.04,0,0,0,254,33,38,1,-11423
29,99595,145.04,0,0,0,254,34,40,1,-9156
29,99589,145.54,0,0,0,255,34,39,1,-6730
29,99601,144.53,0,0,0,255,34,39,1,-4466
29,99601,144.53,-2,0,0,254,33,40,1,-2222
29,99598,144.79,0,0,0,254,33,40,1,3
29,99586,145.80,0,0,0,254,34,39,1,2213
29,99601,144.53,0,0,0,254,33,39,1,4422
29,99598,144.79,0,0,0,254,33,40,1,6631
29,99586,145.80,0,0,0,254,33,39,1,8847
29,99592,145.29,0,0,0,255,34,40,1,11075
29,99601,144.53,0,0,0,255,34,40,1,13294
30,99598,144.79,0,0,0,255,34,40,1,15552
30,99589,145.54,2,0,0,254,35,39,1,17822
30,99595,145.04,0,0,0,254,33,40,1,20189
30,99595,145.04,0,0,0,253,35,39,1,22457
30,99610,143.77,0,0,0,253,34,39,1,24708
30,99595,145.04,0,0,0,254,34,39,1,27096
30,99595,145.04,0,0,0,254,34,38,1,29364
30,99592,145.29,0,0,0,254,34,39,1,31755
30,99577,146.56,0,0,0,254,32,40,1,-31517
30,99592,145.29,0,0,0,254,33,40,1,-29272
30,99586,145.80,0,0,0,253,34,40,1,-26897
30,99592,145.29,0,0,0,252,34,39,1,-24626
30,99586,145.80,0,0,0,253,34,38,1,-22222
30,99592,145.29,0,0,0,253,33,40,1,-19949
30,99592,145.29,0,0,0,254,34,39,1,-17703
30,99592,145.29,0,0,0,254,34,40,1,-15314
30,99598,144.79,0,0,0,254,33,38,1,-13063
30,99592,145.29,0,0,0,254,33,39,1,-10708
30,99595,145.04,0,0,0,253,34,40,1,-8440
30,99595,145.04,0,0,0,253,33,39,1,-6186
30,99580,146.31,0,0,0,254,34,40,1,-3810
30,99586,145.80,0,0,0,253,35,39,1,-1541
30,99583,146.05,0,0,0,254,33,40,1,856
30,99595,145.04,0,0,0,255,33,39,1,3118
30,99585,145.88,0,0,0,253,34,39,1,5363
30,99585,145.88,0,0,0,254,34,39,1,7736
30,99588,145.63,-2,0,0,254,34,39,1,10023
30,99582,146.14,0,0,0,254,33,40,1,12387
30,99582,146.14,0,0,0,253,32,39,1,14650
30,99600,144.61,0,0,0,254,33,39,1,16897
30,99576,146.64,0,0,0,254,34,39,1,19266
30,99576,146.64,0,0,0,254,34,40,1,21532
30,99591,145.38,1,0,0,254,32,40,1,23940
30,99579,146.39,0,0,0,254,34,40,1,26203
30,99594,145.12,0,0,0,254,33,39,1,28450
31,99600,144.61,0,0,0,254,34,38,1,30808
31,99597,144.87,0,0,0,254,33,39,1,-32461
31,99588,145.63,0,0,0,254,33,40,1,-30074
31,99585,145.88,0,0,0,253,33,38,1,-27795
31,99591,145.38,0,0,0,254,34,39,1,-25536
31,99600,144.61,0,0,0,253,33,40,1,-23134
31,99585,145.88,0,0,0,253,33,40,1,-20882
31,99588,145.63,0,0,0,253,34,40,1,-18528
31,99591,145.38,0,0,0,253,33,39,1,-16264
31,99585,145.88,2,0,0,254,34,39,1,-14016
31,99591,145.38,0,0,0,254,34,39,1,-11646
31,99597,144.87,0,0,0,253,33,39,1,-9368
31,99597,144.87,0,0,0,253,33,40,1,-6994
31,99594,145.12,0,0,0,254,33,39,1,-4729
31,99588,145.63,0,0,0,254,34,40,1,-2486
31,99588,145.63,0,0,0,254,33,39,1,-107
31,99597,144.87,0,0,0,254,34,41,1,2168
31,99591,145.38,0,0,0,254,34,39,1,4560
31,99591,145.38,0,0,0,253,32,40,1,6838
31,99597,144.87,2,0,0,254,34,40,1,9088
31,99597,144.87,0,0,0,253,34,39,1,11474
31,99591,145.38,0,0,0,253,34,38,1,13745
31,99588,145.63,0,0,0,254,33,40,1,16140
31,99597,144.87,-2,0,0,253,33,38,1,18407
31,99597,144.87,0,0,0,254,33,39,1,20655
31,99588,145.63,0,0,0,253,34,38,1,23048
31,99588,145.63,0,0,0,254,34,39,1,25313
31,99585,145.88,0,0,0,253,34,39,1,27678
31,99588,145.63,0,0,0,253,34,40,1,29964
31,99591,145.38,0,0,0,254,33,39,1,32214
31,99585,145.88,0,0,0,253,34,40,1,-30890
31,99600,144.61,0,0,0,254,34,39,1,-28623
31,99587,145.71,0,0,0,254,34,40,1,-26275
31,99591,145.38,0,0,0,254,34,39,1,-24006
31,99587,145.71,-2,0,0,253,33,39,1,-21757
31,99584,145.97,2,0,0,254,34,40,1,-19373
32,99587,145.71,0,0,0,254,34,40,1,-17104
32,99600,144.61,0,0,0,253,34,39,1,-14712
32,99593,145.21,2,0,0,255,33,39,1,-12432
32,99590,145.46,2,0,0,254,32,38,1,-10185
32,99596,144.95,0,0,0,254,33,38,1,-7806
32,99590,145.46,0,0,0,253,33,38,1,-5539
32,99590,145.46,0,0,0,254,33,40,1,-3145
32,99587,145.71,0,0,0,253,33,39,1,-873
32,99587,145.71,0,0,0,254,34,39,1,1372
32,99590,145.46,0,0,0,254,33,40,1,3771
32,99602,144.45,0,0,0,254,33,39,1,6036
32,99584,145.97,0,0,0,253,32,39,1,8424
32,99584,145.97,0,0,0,253,33,40,1,10686
32,99590,145.46,0,0,0,254,34,39,1,12938
32,99584,145.97,0,0,0,253,33,40,1,15322
32,99590,145.46,0,0,0,254,34,39,1,17593
32,99593,145.21,0,0,0,253,33,39,1,20008
32,99596,144.95,0,0,0,253,34,39,1,22282
32,99590,145.46,0,0,0,254,33,39,1,24571
32,99590,145.46,0,0,0,253,34,38,1,26899
32,99593,145.21,0,0,0,253,33,39,1,29164
32,99587,145.71,0,0,0,254,33,37,1,31556
32,99587,145.71,-2,0,0,254,33,40,1,-31713
32,99587,145.71,0,0,0,252,34,39,1,-29458
32,99584,145.97,0,0,0,253,34,40,1,-27092
32,99584,145.97,0,0,0,253,33,40,1,-24827
32,99590,145.46,0,0,0,253,34,38,1,-22438
32,99587,145.71,0,0,0,255,34,40,1,-20164
32,99587,145.71,0,0,0,253,33,39,1,-17916
32,99590,145.46,-2,0,0,254,33,40,1,-15513
32,99593,145.21,0,0,0,253,34,38,1,-13253
32,99587,145.71,0,0,0,252,32,39,1,-10880
32,99599,144.70,0,0,0,253,33,40,1,-8614
32,99581,146.22,0,0,0,253,33,39,1,-6369
32,99593,145.21,0,0,0,252,34,38,1,-3993
32,99590,145.46,0,0,0,254,33,39,1,-1728
32,99587,145.71,0,0,0,253,34,39,1,669
32,99593,145.21,-2,0,0,254,34,39,1,2930
33,99577,146.56,0,0,0,254,33,38,1,5174
33,99590,145.46,0,0,0,254,33,38,1,7547
33,99593,145.21,0,0,0,253,32,40,1,9815
33,99599,144.70,-2,0,0,254,33,40,1,12227
33,99587,145.71,0,0,0,253,33,38,1,14507
33,99583,146.05,0,0,0,253,33,39,1,16804
33,99599,144.70,0,0,0,253,33,39,1,19145
33,99596,144.95,0,0,0,252,33,39,1,21414
33,99596,144.95,0,0,0,252,34,40,1,23815
33,99583,146.05,0,0,0,255,33,39,1,26085
33,99596,144.95,0,0,0,253,33,39,1,28342
33,99589,145.54,0,0,0,252,33,38,1,30731
33,99599,144.70,0,0,0,253,34,40,1,-32530
33,99595,145.04,0,0,0,253,33,39,1,-30142
33,99586,145.80,0,0,0,255,34,40,1,-27872
33,99589,145.54,0,0,0,253,32,38,1,-25624
33,99583,146.05,0,0,0,253,33,39,1,-23204
33,99580,146.31,0,0,0,252,32,38,1,-20942
33,99589,145.54,0,0,0,253,33,40,1,-18584
33,99595,145.04,0,0,0,254,33,40,1,-16298
33,99589,145.54,0,0,0,254,33,39,1,-14046
33,99592,145.29,0,0,0,254,32,39,1,-11690
33,99589,145.54,0,0,0,253,34,39,1,-9420
33,99589,145.54,2,0,0,254,34,39,1,-7042
33,99595,145.04,0,0,0,253,32,39,1,-4770
33,99589,145.54,0,0,0,253,32,38,1,-2514
33,99589,145.54,0,0,0,254,34,38,1,-149
33,99592,145.29,2,0,0,253,32,39,1,2119
33,99601,144.53,0,0,0,254,33,39,1,4493
33,99604,144.28,0,0,0,253,34,39,1,6775
33,99601,144.53,0,0,0,253,33,39,1,9253
33,99592,145.29,0,0,0,253,33,40,1,11478
33,99601,144.53,0,0,0,253,33,39,1,13728
33,99589,145.54,0,0,0,254,33,39,1,15980
33,99595,145.04,0,0,0,255,33,39,1,18262
33,99592,145.29,0,0,0,253,33,39,1,20517
33,99592,145.29,0,0,0,253,33,39,1,22744
33,99589,145.54,0,0,0,253,32,40,1,24955
33,99592,145.29,0,0,0,254,34,37,1,27164
33,99589,145.54,0,0,0,252,33,38,1,29364
33,99592,145.29,-1,0,0,254,33,38,1,31592
33,99580,146.31,0,0,0,253,32,39,1,-31692
33,99598,144.79,0,0,0,253,33,39,1,-29453
34,99589,145.54,0,0,0,252,33,39,1,-27164
34,99601,144.53,0,0,0,253,33,39,1,-24891
34,99595,145.04,0,0,0,253,34,40,1,-22494
34,99601,144.53,0,0,0,254,33,40,1,-20207
34,99598,144.79,0,0,0,253,33,40,1,-17950
34,99595,145.04,0,0,0,253,33,39,1,-15576
34,99598,144.79,0,0,0,253,33,38,1,-13303
34,99601,144.53,0,0,0,254,34,39,1,-10910
34,99589,145.54,0,0,0,252,33,38,1,-8638
34,99601,144.53,0,0,0,253,33,39,1,-6378
34,99592,145.29,0,0,0,252,34,39,1,-3971
34,99595,145.04,0,0,0,252,33,39,1,-1701
34,99586,145.80,-2,0,0,254,34,38,1,680
34,99592,145.29,0,0,0,253,33,39,1,2951
34,99589,145.54,0,0,0,253,33,39,1,5210
34,99595,145.04,-2,0,0,253,33,38,1,7585
34,99601,144.53,0,0,0,252,33,38,1,9856
34,99607,144.03,0,0,0,253,32,39,1,12268
34,99588,145.63,0,0,0,254,34,39,1,14535
34,99595,145.04,0,0,0,253,34,39,1,16788
34,99595,145.04,0,0,0,253,33,39,1,19150
34,99595,145.04,0,0,0,252,32,39,1,21424
34,99588,145.63,0,0,0,253,33,40,1,23820
34,99598,144.79,0,0,0,253,33,39,1,26112
34,99594,145.12,0,0,0,254,33,38,1,28363
34,99607,144.03,0,0,0,253,33,39,1,30588
34,99604,144.28,0,0,0,253,33,39,1,-32724
34,99604,144.28,0,0,0,253,33,38,1,-30511
34,99604,144.28,0,0,0,254,32,40,1,-28298
34,99594,145.12,0,0,0,252,32,39,1,-26071
34,99579,146.39,0,0,0,253,33,39,1,-23869
34,99585,145.88,0,0,0,253,33,39,1,-21663
34,99594,145.12,0,0,0,252,33,39,1,-19405
34,99594,145.12,0,0,0,252,32,40,1,-17148
34,99585,145.88,0,0,0,253,33,39,1,-14790
34,99597,144.87,0,0,0,252,32,39,1,-12509
34,99597,144.87,0,0,0,253,33,39,1,-10254
34,99603,144.36,0,0,0,252,33,37,1,-8023
34,99597,144.87,0,0,0,253,33,37,1,-5796
34,99597,144.87,0,0,0,253,32,39,1,-3572
34,99594,145.12,0,0,0,253,32,39,1,-1360
34,99597,144.87,0,0,0,253,34,39,1,869
34,99591,145.38,0,0,0,253,32,39,1,3046
34,99591,145.38,0,0,0,254,33,38,1,5253
34,99591,145.38,0,0,0,253,32,40,1,7519
34,99594,145.12,0,0,0,252,32,39,1,9776
34,99588,145.63,0,0,0,254,31,40,1,12128
34,99585,145.88,0,0,0,253,34,39,1,14411
34,99591,145.38,0,0,0,252,31,39,1,16672
34,99600,144.61,0,0,0,252,33,39,1,19030
35,99600,144.61,0,0,0,253,34,40,1,21303
35,99594,145.12,0,0,0,253,31,40,1,23699
35,99600,144.61,0,0,0,253,34,39,1,25971
35,99588,145.63,0,0,0,255,32,40,1,28234
35,99588,145.63,0,0,0,253,34,40,1,30635
35,99600,144.61,0,0,0,253,33,39,1,-32622
35,99594,145.12,0,0,0,254,33,40,1,-30228
35,99600,144.61,0,0,0,253,33,38,1,-27949
35,99603,144.36,0,0,0,252,33,38,1,-25675
35,99594,145.12,0,0,0,252,32,38,1,-23291
35,99603,144.36,0,0,0,253,32,39,1,-21005
35,99597,144.87,0,0,0,254,33,39,1,-18617
35,99600,144.61,0,0,0,253,32,39,1,-16338
35,99591,145.38,0,0,0,253,35,38,1,-14079
35,99594,145.12,0,0,0,254,35,38,1,-11686
35,99600,144.61,0,0,0,254,33,39,1,-9411
35,99594,145.12,0,0,0,254,32,38,1,-7021
35,99603,144.36,0,0,0,254,34,40,1,-4746
35,99588,145.63,0,0,0,253,33,39,1,-2490
35,99600,144.61,0,0,0,252,33,39,1,-105
35,99591,145.38,0,0,0,252,33,39,1,2166
35,99591,145.38,0,0,0,252,33,39,1,4572
35,99588,145.63,-2,0,0,252,33,38,1,6837
35,99585,145.88,0,0,0,253,33,39,1,9107
35,99591,145.38,2,0,0,254,33,39,1,11456
35,99585,145.88,0,0,0,253,33,39,1,13732
35,99591,145.38,0,0,0,253,32,40,1,16128
35,99585,145.88,0,0,0,252,32,39,1,18399
35,99588,145.63,0,0,0,253,33,38,1,20668
35,99594,145.12,2,0,0,253,33,39,1,23035
35,99588,145.63,0,0,0,254,33,39,1,25308
35,99581,146.22,-2,0,0,253,34,40,1,27704
35,99597,144.87,0,0,0,253,33,39,1,29978
35,99591,145.38,0,0,0,253,33,39,1,32233
35,99588,145.63,0,0,0,253,34,39,1,-30943
35,99584,145.97,0,0,0,253,33,41,1,-28653
35,99588,145.63,0,0,0,252,33,39,1,-26294
35,99600,144.61,0,0,0,254,33,39,1,-24020
35,99587,145.71,0,0,0,252,31,38,1,-21769
35,99591,145.38,0,0,0,252,33,39,1,-19410
35,99600,144.61,0,0,0,253,35,40,1,-17138
35,99597,144.87,0,0,0,254,32,39,1,-14762
35,99594,145.12,0,0,0,253,33,40,1,-12455
35,99603,144.36,0,0,0,252,32,41,1,-10210
35,99597,144.87,0,0,0,252,33,39,1,-7959
35,99584,145.97,0,0,0,253,33,39,1,-5686
35,99603,144.36,0,0,0,252,33,40,1,-3461
35,99593,145.21,0,0,0,254,33,40,1,-1244
35,99590,145.46,0,0,0,253,33,37,1,995
35,99593,145.21,0,0,0,253,33,38,1,3666
35,99596,144.95,0,0,0,254,33,38,1,5933
35,99590,145.46,0,0,0,252,33,38,1,8322
35,99593,145.21,2,0,0,254,33,38,1,10591
35,99596,144.95,0,0,0,252,32,39,1,12848
35,99590,145.46,0,0,0,253,33,39,1,15206
35,99596,144.95,0,0,0,254,33,39,1,17503
35,99599,144.70,0,0,0,253,33,40,1,19858
35,99596,144.95,0,0,0,252,32,38,1,22131
35,99593,145.21,2,0,0,253,33,39,1,24389
35,99596,144.95,2,0,0,253,33,38,1,26762
36,99599,144.70,2,0,0,254,32,39,1,29046
36,99599,144.70,0,0,0,252,33,40,1,31421
36,99599,144.70,0,0,0,254,31,39,1,-31834
36,99599,144.70,-2,0,0,253,33,39,1,-29576
36,99593,145.21,0,0,0,251,32,40,1,-27221
36,99587,145.71,0,0,0,252,32,38,1,-24946
36,99590,145.46,0,0,0,253,32,39,1,-22560
36,99587,145.71,0,0,0,253,32,39,1,-20284
36,99593,145.21,0,0,0,251,33,39,1,-18026
36,99590,145.46,0,0,0,253,33,40,1,-15647
36,99596,144.95,0,0,0,253,34,39,1,-13376
36,99581,146.22,0,0,0,252,32,38,1,-10994
36,99596,144.95,0,0,0,252,34,40,1,-8715
36,99590,145.46,0,0,0,252,32,38,1,-6457
36,99590,145.46,0,0,0,253,32,39,1,-4095
36,99593,145.21,0,0,0,252,33,39,1,-1824
36,99602,144.45,0,0,0,253,33,39,1,571
36,99593,145.21,0,0,0,253,33,40,1,2837
36,99587,145.71,0,0,0,253,33,38,1,5091
36,99584,145.97,0,0,0,253,33,38,1,7458
36,99584,145.97,0,0,0,252,33,39,1,9730
36,99584,145.97,-2,0,0,252,34,39,1,12119
36,99593,145.21,0,0,0,253,32,39,1,14394
36,99587,145.71,0,0,0,253,32,39,1,16646
36,99584,145.97,0,0,0,251,33,38,1,19031
36,99587,145.71,-2,0,0,253,33,38,1,21309
36,99593,145.21,0,0,0,253,32,39,1,23675
36,99593,145.21,0,0,0,253,33,38,1,25950
36,99575,146.73,0,0,0,253,32,40,1,28208
36,99593,145.21,0,0,0,253,33,39,1,30584
36,99581,146.22,0,0,0,253,32,38,1,-32679
36,99584,145.97,0,0,0,253,32,39,1,-30302
36,99587,145.71,0,1,0,253,33,39,1,-28029
36,99584,145.97,0,0,0,252,33,38,1,-25769
36,99584,145.97,0,0,0,251,32,41,1,-23409
36,99596,144.95,0,0,0,254,33,39,1,-21135
36,99596,144.95,0,0,0,252,33,39,1,-18750
36,99587,145.71,-2,0,0,253,32,38,1,-16473
36,99593,145.21,0,0,0,252,34,40,1,-14216
36,99593,145.21,0,0,0,253,32,38,1,-11989
36,99574,146.81,0,0,0,254,32,39,1,-9764
36,99587,145.71,0,0,0,252,33,39,1,-7542
36,99587,145.71,0,0,0,252,32,40,1,-5330
36,99587,145.71,0,0,0,254,33,39,1,-3095
36,99590,145.46,0,0,0,253,34,39,1,-919
36,99587,145.71,0,1,0,253,33,39,1,1287
36,99590,145.46,0,0,0,253,33,39,1,3545
36,99581,146.22,0,0,0,254,33,39,1,5807
36,99593,145.21,0,0,0,252,32,39,1,8176
36,99590,145.46,0,0,0,253,33,39,1,10447
36,99587,145.71,0,0,0,254,33,39,1,12719
36,99590,145.46,0,0,0,253,33,39,1,15071
36,99587,145.71,0,0,0,253,33,38,1,17342
36,99577,146.56,0,0,0,253,33,39,1,19737
36,99584,145.97,0,0,0,252,32,40,1,22001
36,99590,145.46,0,0,-1,251,34,39,1,24257
36,99590,145.46,0,0,0,251,33,38,1,26483
36,99587,145.71,0,0,0,252,32,40,1,28711
36,99580,146.31,0,0,0,252,34,39,1,30935
36,99590,145.46,0,0,0,252,33,39,1,-32390
36,99577,146.56,0,0,0,254,33,39,1,-30163
36,99568,147.32,0,0,0,253,33,39,1,-27985
36,99583,146.05,0,0,0,252,32,40,1,-25773
36,99583,146.05,0,0,0,253,33,39,1,-23509
36,99583,146.05,0,1,0,253,32,39,1,-21257
36,99583,146.05,0,0,0,253,33,39,1,-18900
36,99590,145.46,0,0,0,252,33,39,1,-16628
36,99577,146.56,0,0,0,253,33,38,1,-14373
36,99580,146.31,0,0,0,253,32,40,1,-12025
36,99586,145.80,0,0,0,253,33,40,1,-9755
36,99583,146.05,0,0,0,252,33,39,1,-7372
36,99580,146.31,-2,0,0,252,33,38,1,-5104
36,99589,145.54,0,0,0,253,32,40,1,-2848
36,99583,146.05,0,0,0,252,33,39,1,-500
36,99583,146.05,0,0,0,252,33,38,1,1778
36,99583,146.05,0,0,0,253,33,39,1,4146
36,99583,146.05,0,0,0,252,32,39,1,6417
36,99589,145.54,0,0,0,253,34,39,1,8678
36,99586,145.80,0,0,0,253,33,38,1,11030
36,99586,145.80,-2,0,0,253,32,38,1,13303
37,99586,145.80,0,0,0,252,32,39,1,15684
37,99580,146.31,0,0,0,252,33,39,1,17957
37,99580,146.31,0,0,0,251,34,38,1,20228
37,99583,146.05,0,0,0,252,33,38,1,22567
37,99589,145.54,0,0,0,252,33,38,1,24847
37,99589,145.54,0,0,0,252,31,39,1,27218
37,99580,146.31,0,0,0,253,32,38,1,29489
37,99586,145.80,0,0,0,252,33,39,1,31751
37,99574,146.81,0,0,0,252,34,40,1,-31430
37,99580,146.31,0,0,0,253,33,39,1,-29161
37,99589,145.54,0,0,0,252,33,39,1,-26785
37,99586,145.80,0,0,0,253,31,38,1,-24503
37,99586,145.80,0,0,0,253,32,38,1,-22248
37,99583,146.05,0,0,0,253,34,39,1,-20023
37,99583,146.05,0,0,0,252,32,40,1,-17798
37,99589,145.54,0,0,0,253,33,39,1,-15580
37,99586,145.80,0,0,0,252,32,38,1,-13367
37,99589,145.54,0,0,0,252,33,38,1,-11128
37,99583,146.05,0,0,0,254,32,38,1,-8945
37,99586,145.80,0,0,0,253,32,39,1,-6734
37,99586,145.80,0,0,0,252,33,39,1,-4473
37,99589,145.54,0,0,0,251,34,39,1,-2211
37,99586,145.80,0,0,0,252,33,38,1,152
37,99577,146.56,0,0,0,252,33,39,1,2422
37,99580,146.31,0,0,0,253,32,39,1,4687
37,99595,145.04,0,0,0,253,32,40,1,7055
37,99589,145.54,0,0,0,252,33,39,1,9327
37,99589,145.54,0,0,0,252,33,38,1,11717
